00000000001000000000000000000000000000000	Strategies for implementation. Flood. Regular contingency planning exercises and scenario planning at governorate and national level would increase effectiveness of response to situations of emergency.
00000000100000000000000000000000000000000	Disaster Risk Reduction and Climate Action. Fire. Regular coordination meetings and communication with all partners/stakeholders would be beneficial.
00000000000000000000000000000010000000000	Strategies for implementation. Epidemic. Regular periodic monitoring of activities must be ensured by all the stakeholders and at all levels to ensure implementation of planned activities according to the agrees standards as well as to identify and rectify any gaps in the execution of response.
00000000000000000000000000000000000000100	Strategies for implementation. Cold Wave. Regularly organize experience sharing among the mid-level branches to share the challenges and solutions.
00000000000000000000001000000000000000000	Livelihoods and Basic Needs . Flood. Release of funds by IFRC need to be structured and effected in good time to avoid delays in programming putting into consideration the needs of the affected population being served.
00000000000000000000000000000000000100000	Shelter and Settlements. Flood. Relief items ought to be sourced from local suppliers given the availability and price competitiveness.
00001000000000000000000000000000000000000	Health. Epidemic. Reluctance cases due to political or religious belief reasons
00000000000000000000001000000000000000000	Strategies for implementation. Cyclone. Remote support due to COVID-19 movement restriction and/or lockdown which saw majority of the technical support and guidance was provided virtually.
00000100000000000000001000000000000000000	Strategies for implementation. Cyclone. Remote support should consider time zone differences especially when important information is required, in this case, there is a huge time differences between the Suva and IFRC regional office in Kuala Lumpur
00000100000000000000001000000000000000000	Strategies for implementation. Cyclone. Remote support should consider time zone differences especially when important information is required, in this case, there is a huge time differences between the Suva and IFRC regional office in Kuala Lumpur
00000100000000000000001000000000000000000	Strategies for implementation. Cyclone. Remote support was introduced to support VRCS response
00000100000000000000001000000000000000000	Strategies for implementation. Cyclone. Remote support was introduced to support VRCS response
00000000010000000000000000000000000000000	Disaster Risk Reduction and Climate Action. Cyclone. Remoteness of the locations
00000000000000000000000000000000000010000	Livelihoods and Basic Needs . Drought. Rent a bus to transport community members to the bank to cash their check
00001100000000000000000000000000000100000	Migration and Displacement. Drought. Reorganizing distributions in emergencies to include protection measures. Having to comply with social distancing measures slows down the humanitarian aid delivery process.
00001100000000000000000000000000000100000	Water Sanitation and Hygiene. Drought. Reorganizing distributions in emergencies to include protection measures. Having to comply with social distancing measures slows down the humanitarian aid delivery process.
00001100000000000000000000000000000100000	Water Sanitation and Hygiene. Drought. Reorganizing distributions in emergencies to include protection measures. Having to comply with social distancing measures slows down the humanitarian aid delivery process.
00000000000000000000000000000010000000000	Water Sanitation and Hygiene. Volcanic Eruption. Reporting is a major challenge. There is a need for a community or household specific health assessment/surveillance form as currently this is targeted towards health facilities which makes it irrelevant when carrying out community health surveillance.
00000000000000000000001000000000000000100	Strategies for implementation. Population Movement. Reporting on this operation was a real challenge as the RDRT member was deployed for 1 month at the beginning of the operation. It would have been good to have another RDRT member deployed during the last month of the operation to ensure smooth reporting.
00000000000000000000001000000000000000100	Strategies for implementation. Population Movement. Reporting on this operation was a real challenge as the RDRT member was deployed for 1 month at the beginning of the operation. It would have been good to have another RDRT member deployed during the last month of the operation to ensure smooth reporting.
00000000000000100000000000000000000000000	Strategies for implementation. Storm Surge. Request Cash transfer training for the Cash focal point
00000000000000100000000000000000000000000	Health. Epidemic. Request for HR support on operations when there is only one focal person to cover large geographical areas. This way, tasks can be shared to ensure that all activities can be completed in a timely manner
00000000000000000000000001000000000000000	Shelter and Settlements. Population Movement. Request from other organization to host families in LRC transit camp.
00000000000001000000000010010000000000000	Health. Epidemic. Resolution of all reported cases of refusal and referral of suspected cases to nearest health facilities
00000000000001000000000010010000000000000	Health. Epidemic. Resolution of all reported cases of refusal and referral of suspected cases to nearest health facilities
00000000000001000000000010010000000000000	Health. Epidemic. Resolution of all reported cases of refusal and referral of suspected cases to nearest health facilities
00000000001000000000000000000000000000000	Water Sanitation and Hygiene. Population Movement. Respond in a timelier manner to cover the services required by people changing destinations.
00000000000000100000000000000100000000000	Health. Civil Unrest. Response teams were unable to provide support in all demonstrations because they lacked the minimum safety equipment, especially gas masks.
00000000000000100000000000000100000000000	Health. Civil Unrest. Response teams were unable to provide support in all demonstrations because they lacked the minimum safety equipment, especially gas masks.
00000000100000000000000000000000000000000	Shelter and Settlements. Cold Wave. Restocking mattresses and blankets activity took a long time because of issues related to identifying factories and suppliers that could provide the required amount of stock and to the appropriate standard.
00000000000000000000100000000000000000000	Shelter and Settlements. Flood. Review and updating of the data helped to inform best ways the distribution could be planned as some NFIs or other types of support had been provided already by other partners.
00000000000000000000000000000010000000000	Health. Cyclone. Review standardization of checklist and reporting formats.
00000000000001000000000000000000000000000	Water Sanitation and Hygiene. Cyclone. Review the detailed set of drawings for future DAPS sanitation activities
00000000000000000000000000000000010000000	Water Sanitation and Hygiene. Cyclone. Review the logistical challenges for VRCS to conduct local procurement within the early recovery timeframe and clarify SOPs at VRCS and IFRC for increased efficiency
00000000000000000000000000000001000000000	Health. Population Movement. Review the related procedure to ensure timely outcome.
00000000000000000000000000000001000000000	Migration and Displacement. Population Movement. Review the related procedure to ensure timely outcome.
00000100000000000000000000000000000000000	Strategies for implementation. Epidemic. Review the staffing allocation during emergency response vs. long term programming.
00000000000000001000000000000000000000000	Livelihoods and Basic Needs . Cold Wave. Revisit cash feasibility assessment and adjust value of cash assistance to minimum subsistence levels
00001000000000000000000000000000000000000	Migration and Displacement. Flood. RFL program is not well known in many rural communities especially its applicability during disaster situations. NRCS plans to conduct more awareness and integration of the program in its key activities.
00000000010000000000000000000000000000000	Health. Civil Unrest. Road blockages prevented deliveries of raw and prepared foods to feed NRC personnel on duty. Meals were prepared in the NRC’s branches and its national headquarters.
00000000010000000000000000000000000000000	Protection, Gender and Inclusion. Civil Unrest. Road closures, both within the city and between provinces, limited the scope of care provided by ambulance personnel, as even ambulances were prevented from passing certain points.
00000000000000000001000000000000000000000	Health. Epidemic. Rolling-out of the whole Response Plan to the district level was also a challenge since the staff at district level needed to be explained the complete methodology in a very short time
00000000000000000000000010000000000000000	Strategies for implementation. Flood. RRCS branches should further develop cooperation with EMERCOM and local authorities;
00000000000000000000000000000000000000100	Water Sanitation and Hygiene. Flood. RRCS regional branches need training on first aid and psychosocial support.
00001000000000000000000000000000000000000	Water Sanitation and Hygiene. Epidemic. Rushed recruitment of volunteers’ compromise quality of service.
00000000000000000000000000000000000000001	Health. Fire. Russian RC branch in Kemerovo could attract a significant amount of donations that was directed to provide neccesary assistance to the beneficiaries and ensured non-interrupted PSS intervetion and accompaniment of beneficiaries after end of DREF operation
00000000000000000000000000000100000000000	Disaster Risk Reduction and Climate Action. Volcanic Eruption. Safety and security equipment to be made available in all branches so it will make it safer for officers and volunteers to be deployed to field and also up-skilled the ERT trainings to also include provincial governments especially the provincial disaster committee i.e. protective mask, life jackets, satellite phones, life insurance, first aid kit, and a standard emergency kit in place for all branches.
00001000000000000000000000000000000000000	Water Sanitation and Hygiene. Flood. Sanitary napkins were distributed to the target population. However, there was a need for capacity building of the branch staff and volunteers on targeting, identification of beneficiaries and inclusive issues.
00000000000000000000000000000000000000100	Strategies for implementation. Cyclone. Scale up the SERV programme. As the SERV programme gives Indian Red Cross Society an opportunity to increase the number of trained volunteers that can be used in future operations
00000000000000000000000000000000100000000	Health. Epidemic. Scaling up use of technologies for an operations requiring constant coordination between teams.  (Health)
00000000000001000000000000000000000000000	Water Sanitation and Hygiene. Drought. Scaling up water distribution capacity, as well as distribution of containers to store the water, is recommended. From the beginning of the operation, sensitize communities on caring for ARC materials and the collection of humanitarian aid.
00000000000000000000000000000000000000100	Strategies for implementation. Cyclone. Secondly, since volunteers are the core implementers in any VRCS action, it is very important to have proper recruitment procedures in place and also recognition of their service to keep them motivated to continue their support to the Vanuatu Red Cross to alleviate Human Suffering without a desire of Gain.
00000000000000000000000000000100000000000	Strategies for implementation. Flood. Security and volatile situation is key challenge as well which cause a lot difficulties in mobilizing volunteers in the field.
00000000000000000000000000000100000000000	Strategies for implementation. Cyclone. Security briefing to be included in the ERT handbook and reemphasis in times of a disaster response.
00000000000000000000000000000100000000000	Strategies for implementation. Flood. Security during field operations is fundamental for implementing an operation; it is therefore necessary to carry out an in-depth analysis of the risks for GRC volunteers and the communities exposed to crime and violence such as muggings and extortion.
00000000000000000000000000000100000000000	Health. Epidemic. Security issues in the health zones preventing international staff not to access the areas
00000000000000000000000000000100000000000	Livelihoods and Basic Needs . Cyclone. Security was a challenge for this activity, as the communities did not have access to banking or cash transfer services. In order to make this successful, families had to be notified beforehand, and distributions were done solely with cash, that was transported by the NS. This was a security concern for the volunteers, as there is risk in travelling with large sums of cash
00000000000000000000000000000100000000000	Shelter and Settlements. Cyclone. Security was another major issue where one of IRCS vehicle transporting relief items were stopped during delivery and was forced to leave the relief items to ensure the safety of the team members.
00000000000000000000100000000000000000000	Shelter and Settlements. Flood. Selection of a person with the profile to manage the dashboard. The klipfolio tool is not well known in Brazil, so the identification and selection of a person was one of the challenges of the operation.
00000000000000000010000000000000000000000	Livelihoods and Basic Needs . Flood. Selection Process: Information desks were set-up during the cash distributions. Information materials on the cash transfer programming were posted. However, there was still some feedback that not all people understood the whole process. During a focus group discussion for the cash assistance support, respondents said that only the barangay recovery committee members were oriented on the selection process and criteria and not all of them clearly understood the criteria before disseminating to the community members.
00001000000000000000000000000010000000000	Health. Other. Self-help groups and peer support groups; gathering community and building trust took longer than expected
00001000000000000000000000000010000000000	Health. Other. Self-help groups and peer support groups; gathering community and building trust took longer than expected
00001000000000000000000000000000000000000	Health. Epidemic. Sensitize the community on the symptoms, the mode of contamination and the universal preventive measures
00000000000000000000000010000000000000000	Strategies for implementation. Cyclone. Setting up of CDCCC makes it easier to communicate with Red Cross and NDMO or Area council secretary and provincial committee.
00000000000000000000000000000000000000100	Strategies for implementation. Flood. Several volunteers were trained in a short space of time and this involved deploying several trainers at the same time and reducing the number of days per training course.
00000000000000000001000000000000000000000	Disaster Risk Reduction and Climate Action. Cyclone. Sharing of update report from CDCCC and Area council amongst key response EOC allowed for timely analysis at the Provincial EOC and eventually reports were filtered through the national EOC for good coordination between NDMO and VRCS and other response agencies.
00001000000000000000000000000000000000000	Shelter and Settlements. Volcanic Eruption. Shelter awareness and demonstration was conducted but not everyone in the communities attended. There is a need to empower the locally trained volunteers to continue monitoring and assisting any person who wants to build his/her emergency shelter especially the vulnerable groups (i.e. elderly, female headed household, disabilities, etc).
00000000000000000000000000000000100000000	Disaster Risk Reduction and Climate Action. Volcanic Eruption. Short-wave radio used for initial communication.
00000000000000000000001000000000000000000	Water Sanitation and Hygiene. Epidemic. Short stay and high turn-over of Surge support which led to additional efforts for orientation and definition of plans.
00000000000000000000000000000000100000000	Water Sanitation and Hygiene. Cyclone. Shortwave radio in HQ not manned when assessment team was in field
00000000000000000000000000000000000000100	Water Sanitation and Hygiene. Fire. Significant number of volunteers participating in the distribution were not trained in relief.
00000000000000001000000000000000000000000	Livelihoods and Basic Needs . Flood. Sim cards for calls could be factored in as a way of registering beneficiaries for Cash Transfer interventions to help in upgrading the community status to the e-transfer modality which can be seen to be faster
00000000010000000000000000000000000000000	Water Sanitation and Hygiene. Flood. Similar to the other activities, the main challenges involved reaching the communities because of the distances and the road conditions.
00000000010000000000000000000000000000000	Health. Heat Wave. Since heat wave was not a common disaster in the country, people had little understanding about it and were not ready to cope with it. With sudden increase of diseases such as diarrhea, fever, dehydration, cardiovascular and skin diseases, people started to feel anxious and stressed without taking any simple measures that can save lives and prevent diseases.
00000000000000000000001000000000000000000	Health. Epidemic. Since IFRC procedures recommend that for Medical items, the procurement is only done by Geneva, it is important to start the process earlier, right at the launching of the DREF operation in order to be able to receive the items in a reasonable time.
00000000000000000000000000000000000100000	Water Sanitation and Hygiene. Flood. Since the NRC did not procure the necessary tools needed to conduct the activities as initially scheduled, there were some delays in the implementation (delays in the receipt of the funds)
00000000000000000000000000000000000000010	Health. Epidemic. Since the number of new cases reported dropped significantly in November 2019, some households were reluctant to talk to the CBVs for sensitization activities. However, later the situation improved as CBVs focused more on the prevention measures, which are important for households to know when facing the possible peak season in the coming year.
00000000000000000000000100000000000000000	Strategies for implementation. Flood. Since the operations in El Salvador and Costa Rica to respond to floods were launched almost simultaneously and the Disaster Manager (DM) for Central America was leaving his position, a General RIT was deployed to Panama to support both the Salvadorean Red Cross and Costa Rican Red Cross in identified activities.
00000000000001000000000000000000000000000	Water Sanitation and Hygiene. Flood. Since the phreatic mantle was superficial, the NRC had to procure additional materials to do work not foreseen during the initial planning; therefore, the NRC was required to adjust the budget line for cleaning kits to allow for the repair of the latrines.
00000000000000000000000000000000000100000	Disaster Risk Reduction and Climate Action. Other. Since the training took place before the arrival of the truck from Yaoundé, containing the construction equipment, the team had to use the tarpaulins at the CAR RC for practical demonstrations. The same was done for disinfection and hygiene promotion.
00000000000001000000000000000000000000000	Water Sanitation and Hygiene. Population Movement. Since there was not an access to a running water source, actions in disease prevention and hygiene promotion, with an emphasis on hand-washing, were a challenge.
00000000000000000000000000000000000000100	Migration and Displacement. Population Movement. Since this is the first time that this has occurred in the country, ERC staff gained experience with large-scale population movement operations. Volunteers require increased knowledge of use of mobile equipment and knowledge of RFL protocols
00000000000000000000100000000000000000000	Health. Epidemic. Skype kick-off meeting with local branches is needed in order to discuss all the aspects of the DREF jointly
00000000000000000000000000000000000000001	Strategies for implementation. Cyclone. Small fund Raisings that was in place by to maintain safe centers and Emergency Kits used by the CDCCC to manage safe Houses.
00000000000000000000000000000000000000001	Disaster Risk Reduction and Climate Action. Volcanic Eruption. Small fundraising that was in place to maintain safe centres and emergency kits used by the CDCCC to manage safe houses.
00000000000000000000000000000000000000010	Strategies for implementation. Civil Unrest. Social networks played an important role for institutional acceptance; during the operation, the NRC analyzed the information that it published and responded questions and comments posted on its pages in a timely manner.
00001000000000000000000000000000000000000	Livelihoods and Basic Needs . Flood. Socialize the general population about SRCS selection mechanisms or criteria.
00001000000000000000000000000000000000000	Livelihoods and Basic Needs . Flood. Socialize the tools for transfer
00000000000000001000000000000000000000000	Livelihoods and Basic Needs . Flood. Socializing from the first registration the second person responsible for the money transfer
00000000000001000000000000000000000000000	Water Sanitation and Hygiene. Drought. Solar powered water pumps are an innovative and most beneficial intervention. There is need for many more initiatives of this sort in Nushki and Tharparkar districts, where bare minimum necessities such as drinking water is not available to the local people.
00000000000000001000000000000000000000000	Livelihoods and Basic Needs . Flood. Some beneficiaries could not be reached after the first cash distribution because they had two phone numbers registered in the MTN system and needed to be clarified which number was to be used.
00001000000000000000000000000000000000000	Water Sanitation and Hygiene. Flood. Some beneficiaries demonstrated some level of resistance to aqua tab usage but later most of them testified to the necessity of using it, after a discussion was staged with a few others who had adhered to its usage while pointing out its benefit.
00000000000000000010000000000000000000000	Livelihoods and Basic Needs . Flood. Some beneficiaries did not have ID cards which made it difficult to register them.
00001000000000000000000000000000000000000	Health. Epidemic. Some beneficiaries expressed their will to see some of the NFIs be converted into Cash so that they would be able to buy what they want. This aspect needs to be explored and discussed at senior levels to examine its practicability during future operations.
00000000000000001000000000000000000000000	Shelter and Settlements. Flood. Some beneficiaries expressed their will to see some of the NFIs be converted into cash so that they would be able to buy what they want. This aspect needs to be explored and discussed at the senior level.
00000000000000001000000000000000000000000	Strategies for implementation. Earthquake. Some beneficiaries were unable to recognize messages from the FSP, in fact they deleted the messages making them ineligible for receiving the cash in a timely manner.
00001000000000001000000000000000000000000	Livelihoods and Basic Needs . Drought. Some beneficiaries were unable to recognize the short message service (SMS) from the Financial Service Provider (FSP) and deleted the messages or did not pay attention to the messages and complained about not being informed about the payments.
00001000000000001000000000000000000000000	Livelihoods and Basic Needs . Drought. Some beneficiaries were unable to recognize the short message service (SMS) from the Financial Service Provider (FSP) and deleted the messages or did not pay attention to the messages and complained about not being informed about the payments.
00000000000000000000000000000000001000000	Water Sanitation and Hygiene. Cyclone. Some buckets were damaged during shipment.
00000000000001000000000000000000000000000	Shelter and Settlements. Cyclone. Some changes may be required to the shelter tool kit to ensure they are relevant and adapted to the Vanuatu context.
00000000000000001000000000000000000000000	Livelihoods and Basic Needs . Fire. Some communities are located far from urban areas, which required considerable efforts by BRC staff and the families themselves. Using the cards required using an automated teller machine, although having to travel to urban areas to do so allows families access to markets offering a wider range of products.
00000000000001000000000000000000000000000	Health. Cyclone. Some communities do not have access to water. It hampered the hygiene promotion key messages shared to prevent diseases.
00000000010000000000000000000000000000000	Water Sanitation and Hygiene. Cyclone. Some communities face ongoing environmental barriers to practice good hygiene behavior due to the lack of access to water and markets to buy soap.
00000000000001000000000000000000000000000	Water Sanitation and Hygiene. Flood. Some communities’ members were reluctant to use the aqua tabs. Despite the volunteers’ demonstration on how to use them, some beneficiaries feared it might affect their health. RCST volunteers continued with their intense information dissemination to explain the community member who has doubts how the aqua tabs works.
00001000000000001000000000000000000000000	Shelter and Settlements. Flood. Some elderly families did not remember their password for mobile money. MTN staff supported them in setting new passwords.
00001000000000001000000000000000000000000	Shelter and Settlements. Flood. Some elderly families did not remember their password for mobile money. MTN staff supported them in setting new passwords.
00000000000000000000001000000000000000000	Strategies for implementation. Volcanic Eruption. Some elements of the surge support involved training of staff and volunteers, it would be better if this could be completed as a preparedness activity to ensure response activities are not delayed.
00000000000000000010000000000000000000000	Shelter and Settlements. Flood. Some family needed more NFIs due to the large size of family members.
00000000000000000000001000000000000000000	Health. Civil Unrest. Some findings from the lessons learned workshop were related to lack of information sharing on the DREF operation details to the level of the implementing branches.
00000000010000000000000000000000000000000	Health. Epidemic. Some health areas are larger than expected, thus requiring extra working time for volunteers and delays in data submission and global reporting. This should be taken into account in future operations.
00001000000000000000000000000000000000000	Health. Other. Some houses were closed when the volunteers came for home visits. The inhabitants were working on the fields. To fill this gap, volunteers made sure to go back in these houses to meet the inhabitants
00001000000000000000000000000000000000000	Water Sanitation and Hygiene. Flood. Some items were slightly damaged due to road conditions
00001000000000000000000000000000000000000	Health. Transport Accident. Some local community were not ready to touch the bodies due to cultural beliefs. (Health)
00000000000000000010000000000000000000000	Livelihoods and Basic Needs . Cold Wave. Some mid-level branches established formal beneficiary selection working group comprised of representatives of MRCS branch staffs, local social welfare officer, LEMA officer and local governor officers. The working group thoroughly checked status of listed beneficiaries and confirmed the list one by one. It was considered an efficient practice that needs to be incorporated into future beneficiary selection processes by MRCS staffs and local partners.
00000000000000000000000000000000000000100	Health. Cyclone. Some mobilized volunteers did not speak local language which affected knowledge and skill sharing to target communities.
00000000000000000000000000000000000001000	Shelter and Settlements. Volcanic Eruption. Some NFIs cartoons were broken due to improper handling.
00000000010000000000000000000000000000000	Strategies for implementation. Flood. Some of the affected villages are located in areas that were difficult to access such as swampy zones and areas with bad roads.
00000000000000001000000000000000000000000	Livelihoods and Basic Needs . Flood. Some of the beneficiaries had to purchase new MTN sim cards (as not all them had this mobile service provider). The challenge was to get beneficiaries to purchase sim cards as it took some time for them to register for MTN. In the next program, CRCI may need to consider using beneficiary normal phone numbers instead of forcing them to get a new number just for the project as all these MTN number are now disconnected.
00000000000000000100000000000000000000000	Livelihoods and Basic Needs . Flood. Some of the needs were not covered by the DREF (for example iron sheets)
00000000000001000000000000000000000000000	Strategies for implementation. Flood. Some of the solar water heaters installed as part of the DPRK RCS integrated programmes were not working satisfactorily but this can of course be explained by the severe winter conditions and reduced sunlight. Nevertheless, the DPRK RCS wish to retrain the handymen responsible for the maintenance of these systems so optimum conditions prevail.
00000000000000000000000000000010000000000	Livelihoods and Basic Needs . Flood. Some of the supplementary kits were not been distributed using Mega V, which led to reporting challenges
00000000000001000000000000000000000000000	Health. Epidemic. Some of the volunteers mobilized to undertake home visits and immunization did not take the 17 days of activities set out due to the short delays of intervention. However, Majority of households were visited, only 50,830 children are still not vaccinated whereas 670,288 children were vaccinated
00000000000001000000000000000000000000000	Health. Epidemic. Some participants also suggested to procure bigger sizes of hand sanitizer to position them at dining halls, hallways since some children didn’t bring their mini sanitizers with them all the time, especially during lunch time.
00001000000000000000000000000000000000000	Shelter and Settlements. Flood. Some population of flooded areas were angry about not being part of selected beneficiaries but the Red Cross communication team, in collaboration with the project team, explained the selection process and criteria to nonbeneficiaries to ease the rising tensions.
00001000000000000000000000000000000000000	Water Sanitation and Hygiene. Flood. Some training materials need to be translated into Guarani.
00000000000000000000000010000000000000000	Water Sanitation and Hygiene. Flood. Some water filter beneficiaries were identified and convened through Communal Aqueducts and Sewer System Management Associations (ASADA).
00000000000000000100000000000000000000000	Health. Epidemic. Sometimes activities had to be cancelled due to the weather (rains) as these were held in open spaces.
00001000000000000000000000000000000000000	Strategies for implementation. Flood. Sometimes the beneficiaries could not receive direct feedback through the phone line
00000000000001000000000000000000000000000	Health. Flood. Specialized support during the emergency (Psychologists)
00000000000000000000000000000000000000100	Livelihoods and Basic Needs . Flood. Specific trainings and workshops are needed for the local Mestia Branch Volunteers for the better organization of the distribution points and easier planning of the assessments in the field which was identified during the staff and volunteers meeting in GRCS HQ .
00000000000000000000000000000000000000100	Strategies for implementation. Tornado. Specify and provide all the data of the operation (briefing and induction) to the volunteers who participate in the operation.
00000000000000000000000000000000000000010	Strategies for implementation. Flood. SRC should consider conducting a social media information campaign regarding its actions from the beginning of the operation in order to prevent rumours.
00000000000000000000000000000000000000100	Disaster Risk Reduction and Climate Action. Fire. staff and volunteers need more training opportunities in evaluation, psychological first aid and disaster management
00001000000000000000000000000000000000000	Livelihoods and Basic Needs . Flood. Standardize actions for all communities.
00000000000000000000000000000010000000000	Strategies for implementation. Population Movement. Standardize and centralize beneficiary information capture and processing schemes. For this, it is necessary to build the concept of beneficiaries as a unit of analysis for the management of projects and response to emergency situations.
00000001000000000000000000000000000000000	Water Sanitation and Hygiene. Cyclone. Start green response initiatives.
00000000000000100000000000000000000000000	Strategies for implementation. Flood. Stock prepositioned at branch level would enable a timely humanitarian delivery.
00000000000000000000000000000000001000000	Shelter and Settlements. Flood. Stock replenishment process must be completed as early as possible to ensure continuity of preparedness and readiness of prepositioned stock
00000000000000100000000000000000000000000	Water Sanitation and Hygiene. Epidemic. Stock replenishment should be continued as a regular practice as it will allow to deal with any emergency situation with complete preparedness.
00000000000000000000000000000000010000000	Strategies for implementation. Flood. Stock replenishment strategy would support and ensure YRCS readiness for response
00000000000010000000000000000000000000000	Health. Volcanic Eruption. Stockpiling dignity kits for women and adolescent girls
00000000000000000000000111010000000000000	Shelter and Settlements. Flood. Strengthen communication with all stakeholders (affected populations, community leaders, authorities, governance of local RC committees) to facilitate implementation of activities.
00000000000000000000000111010000000000000	Shelter and Settlements. Flood. Strengthen communication with all stakeholders (affected populations, community leaders, authorities, governance of local RC committees) to facilitate implementation of activities.
00000000000000000000000111010000000000000	Shelter and Settlements. Flood. Strengthen communication with all stakeholders (affected populations, community leaders, authorities, governance of local RC committees) to facilitate implementation of activities.
00000000000000000000000111010000000000000	Shelter and Settlements. Flood. Strengthen communication with all stakeholders (affected populations, community leaders, authorities, governance of local RC committees) to facilitate implementation of activities.
00001000000000000000000000000000000000000	Health. Drought. Strengthen knowledge regarding customs and cultural aspects of target communities.
00000001000000000100000000000000000000000	Shelter and Settlements. Flood. Strengthen the departmental committees during assessments with the deployment of a team from national headquarters to better understand the situation and develop an appropriate action plan in relation to the needs of the affected people.
00000001000000000100000000000000000000000	Shelter and Settlements. Flood. Strengthen the departmental committees during assessments with the deployment of a team from national headquarters to better understand the situation and develop an appropriate action plan in relation to the needs of the affected people.
00000000000000000000000000000000000000100	Strategies for implementation. Drought. Strengthen the psychosocial support network with someone from outside the operation and draw up a followup and activities plan for follow up on and monitor hired staff and volunteers.
01000000000000000000000000000000000000000	Water Sanitation and Hygiene. Flood. Strengthen thematic leadership (management, administration, reporting, health, cash transfers, etc.) to assume responsibilities in future emergencies.
00000000000000100000000000000000000000000	Livelihoods and Basic Needs . Flood. Strengthen TRCS CTP capacity through training of its regional coordinators.
00001000000000000000000000000000000000000	Health. Drought. Strengthening a psychosocial support strategy for National Society technicians and volunteers before any operation is proposed.
00000000100000000000000000000000000000000	Health. Population Movement. Strengthening alliances with other actors and partners
00000000000000100000000010000000000000000	Shelter and Settlements. Cyclone. Strengthening of coordination capacity of the Shelter Cluster Leads. At a relatively early stage in the emergency, there was a handover of recovery responsibilities from NEMO to MoI, which does not have NEMO’s resources, experience of coordination, or understanding of disaster management and response. While much time was spent working with MoI staff on how to articulate a recovery strategy and how to represent this to the cabinet and to the public, the department lacked the time, capacity and resources to take this role on, even in a context with relatively few implementing agencies. There is a continued role for the cluster here in working with NEMO and MoI to further develop their understanding of shelter coordination, response and recovery processes as well as exploring how coordination can more effectively occur with development partners;
00000000000000100000000010000000000000000	Shelter and Settlements. Cyclone. Strengthening of coordination capacity of the Shelter Cluster Leads. At a relatively early stage in the emergency, there was a handover of recovery responsibilities from NEMO to MoI, which does not have NEMO’s resources, experience of coordination, or understanding of disaster management and response. While much time was spent working with MoI staff on how to articulate a recovery strategy and how to represent this to the cabinet and to the public, the department lacked the time, capacity and resources to take this role on, even in a context with relatively few implementing agencies. There is a continued role for the cluster here in working with NEMO and MoI to further develop their understanding of shelter coordination, response and recovery processes as well as exploring how coordination can more effectively occur with development partners;
00000000000001000000000000000000000000000	Shelter and Settlements. Population Movement. Strings were better off used to fasten the tarpaulins as opposed to nails which made perforations. (Shelter)
00000000000000000001000000000000000000100	Health. Flood. Stronger communication and information sharing between LRC HQ leadership and LRC chapter leadership to ensure the LRC leadership and heads of departments are able to understand the situation on the ground and assist with problem solving, decision making and provision of resources, equipment and personnel to support chapters, based on a good understanding of needs
00000000000000000001000000000000000000100	Health. Flood. Stronger communication and information sharing between LRC HQ leadership and LRC chapter leadership to ensure the LRC leadership and heads of departments are able to understand the situation on the ground and assist with problem solving, decision making and provision of resources, equipment and personnel to support chapters, based on a good understanding of needs
00000000000000000000000001000000000000000	Protection, Gender and Inclusion. Volcanic Eruption. Stronger coordination between in-country protection and shelter clusters before the onset of disaster and crisis
00000000000000000000000000000000100000000	Shelter and Settlements. Volcanic Eruption. Suggest to use VHF radio and Sat phone in the field and during emergency
00000000000000000000000000000000000000010	Strategies for implementation. Epidemic. Supplies: Communicating delays in materials procurement to National Society in a timely manner allowed these processes to be streamlined. In the specific case of this activity, these processes were streamlined thanks to the National President's intervention.
00000000000000000000000100000000000000000	Water Sanitation and Hygiene. Fire. Support and collaboration between National Societies has been essential, specifically the PUR sachets donated by Argentine Red Cross. This aid is appreciated by the community and BRC.
00000000000001000000000000000000000000000	Health. Flood. Support chapters with capacity development and manpower in health
00000000000000100000000000000000000000000	Water Sanitation and Hygiene. Flood. Support for three cities in Pernambuco to carry out the clean-up campaigns since there was not a BRC branch in these cities. The challenges faced in this sector were the same as those in the health sector.
00000000000000000000000000000100000000000	Strategies for implementation. Civil Unrest. Support managers’ knowledge of comprehensive and sustained security management.
00000000000000100000000000000000000000000	Strategies for implementation. Fire. Support to the National Society contributed to strengthening local capacity as well as the institution's positioning and credibility in communities.
00000000000000000000001000000000000000000	Livelihoods and Basic Needs . Flood. Surge staff support from the beginning
00000000000000000000001000000000000000000	Strategies for implementation. Population Movement. Surge support were critical for technical support and assisting the global implementation of the DREF
00000000000001000000000000000000000000000	Health. Flood. Surveillance is important in outbreaks such as this, so the DPRK RCS, supported by the IFRC, sent three participants to the Regional Community Based Surveillance Workshop in Myanmar in May to better understand surveillance procedures and incorporate them into community-based health and first aid projects.
00000000000000000000000000000000001000000	Strategies for implementation. Population Movement. Sustained work with institutions was needed to ensure a steady supply of products for distribution to the target population
00000000000000000010000000000000000000000	Livelihoods and Basic Needs . Flood. Systematic relief distribution for both cash and NFIs to selected beneficiaries based on the criteria is only possible when clear assessment criteria is developed together with village committees.
00000000000000000000000000000000000000100	Strategies for implementation. Flood. Systematic trainings are required for staff and volunteers on needs assessment, relief distribution and monitoring.
00000000010000000000000000000000000000000	Health. Flood. Take into account the distances that separate the disaster site from the volunteers’ places of residence if they do not live in the immediate vicinity.
